baths,baths_full,baths_half,beds,garage,lot_sqft,sold_date,sold_price,sqft,stories,type,year_built,is_price_reduced,list_date,list_price,listing_id,city,lat,lon,line,postal_code,state,state_code,price_reduced_amount,property_id,basement,big_lot,big_yard,carport,central_air,central_heat,city_view,community_outdoor_space,community_security_features,community_swimming_pool,corner_lot,dining_room,disability_features,dishwasher,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,groundscare,hardwood_floors,high_ceiling,laundry_room,master_bedroom,modern_kitchen,new_roof,open_floor_plan,park,ranch,recreation_facilities,rental_property,shopping,single_story,swimming_pool,trails,two_or_more_stories,updated_kitchen,view,views,washer_dryer
1.0,1.0,0.0,2.0,0.0,8276,2023-12-18,250000,660.0,1.0,single_family,1934.0,False,2023-11-25T21:34:49.000000Z,324900,2961961961,Carson City,39.162228,-119.75962,229 S Pratt Ave,89701,Nevada,NV,0.0,1371021166,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.0,1.0,0.0,4.0,1.0,4792,2023-12-18,505000,1577.0,2.0,single_family,1930.0,False,2023-11-16T18:52:10.000000Z,499999,2961743264,Carson City,39.169984,-119.768366,1001 N Nevada St,89703,Nevada,NV,0.0,1496394281,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
2.0,2.0,0.0,3.0,2.0,6098,2023-12-18,515000,1848.0,1.0,single_family,2005.0,False,2023-07-12T16:20:03.000000Z,525000,2957607770,Carson City,39.153507,-119.752262,1409 Teal Dr,89701,Nevada,NV,0.0,2839975681,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
2.0,2.0,0.0,2.0,0.0,16117,2023-12-18,300000,1308.0,1.0,single_family,1934.0,False,2022-06-24T14:19:46.000000Z,349900,2944669675,Carson City,39.161898,-119.759621,221 S Pratt Ave,89701,Nevada,NV,25000.0,1031589143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2.0,1.0,1.0,2.0,0.0,1307,2023-12-15,265300,1240.0,2.0,townhomes,1975.0,False,2023-11-10T16:10:10.000000Z,260000,2961526399,Carson City,39.172192,-119.735984,1306 Green Ct S,89701,Nevada,NV,0.0,2521298343,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
2.0,1.0,0.0,4.0,1.0,5053,2024-01-16,370000,1804.0,4.0,single_family,1955.0,False,2023-11-09T15:48:32.000000Z,400000,2961487645,Saint Paul,44.933137,-93.179899,1876 Berkeley Ave,55105,Minnesota,MN,25000.0,7819747900,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4.0,2.0,1.0,4.0,3.0,15594,2024-01-16,675000,3700.0,2.0,single_family,1985.0,False,2023-11-17T03:21:22.000000Z,700000,2961775006,Shoreview,45.120034,-93.14676,5914 Churchill St,55126,Minnesota,MN,50000.0,7562561110,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2.0,2.0,0.0,2,0.0,,2024-01-16,245000,1136,,condos,1972.0,False,2023-12-14T12:14:21.000000Z,245000,2962538417,Madison,43.050485,-89.338655,6443 Bridge Rd Unit 203,53713,Wisconsin,WI,0.0,8085637526,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1.0,1.0,0.0,2.0,1.0,5271,2024-01-05,250000,992.0,1.0,single_family,1951.0,False,2023-11-10T14:18:26.000000Z,249900,2961522902,Saint Paul,44.961826,-93.146067,682 Lexington Pkwy N,55104,Minnesota,MN,0.0,7694715772,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2.0,1.0,1.0,2,2.0,9927.0,2024-01-16,630000,1305.0,,single_family,1955.0,False,2023-12-06T21:39:44.000000Z,599000,2962278527,Boston,42.246702,-71.115623,119 Williams Ave,02136,Massachusetts,MA,0.0,4285267787,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2.0,2.0,0.0,2,0.0,1620.0,2024-01-16,760000,1620.0,3.0,condos,1986.0,False,2023-08-23T13:40:13.000000Z,779000,2958963557,Boston,42.359554,-71.128883,70A Franklin St Unit 70A,02134,Massachusetts,MA,20000.0,3041410965,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2.0,2.0,0.0,3.0,1.0,6534.0,2024-01-16,370000,2156.0,1.0,single_family,1973.0,False,2023-11-29T20:22:29.000000Z,359000,2962056810,Providence,41.814112,-71.466333,30 Lecia Dr,02909,Rhode Island,RI,0.0,3963480837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3.0,2.0,1.0,4,2.0,5775.0,2024-01-16,515000,1899,2.0,single_family,1990.0,False,2023-11-24T17:57:28.000000Z,525000,2961949877,Sacramento,38.44434,-121.431434,8628 Culpepper Dr,95823,California,CA,0.0,2242918850,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
0.0,0.0,0.0,,0.0,,2023-09-08,792600,,,condo,,False,,,,Columbus,,,2909 Katmai Dr # A,43228,Ohio,OH,0.0,9637850403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,,2023-09-05,358900,0.0,0.0,land,0.0,False,,,,Canal Winchester,39.890677,-82.852449,5343 Coble Park Dr,43110,Ohio,OH,0.0,9101457585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,0.0,2.0,2.0,2724.0,2023-10-26,425000,1508.0,2.0,single_family,2020.0,False,2023-09-01T20:50:12.000000Z,430000,2959309949,Denver,39.792973,-104.771764,5367 N Andes St,80249,Colorado,CO,5000.0,9046483392,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,1.0,1.0,3.0,2.0,6970.0,2024-01-11,140000,1300.0,2.0,condos,1973.0,False,2023-09-28T01:27:42.000000Z,138900.0,2960052740,Indianapolis,39.861332,-86.245264,5920 Oakbrook Ln,46254,Indiana,IN,1000.0,3502636496,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2.0,2.0,0.0,3.0,2.0,7405.0,2023-12-29,269000,1926.0,1.0,single_family,1993.0,False,2023-11-17T01:45:13.000000Z,269000.0,2961766013,Indianapolis,39.794741,-85.976031,1938 Golf Stream Dr,46229,Indiana,IN,0.0,3598513543,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
3.0,2.0,1.0,3.0,2.0,15246.0,2023-12-29,315000,2298.0,2.0,single_family,2004.0,False,2023-09-15T21:15:15.000000Z,310000.0,2959725169,Indianapolis,39.846078,-86.346314,5620 Noble Dr,46234,Indiana,IN,14900.0,3643344288,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,2.0,0.0,3.0,2.0,25265.0,2023-12-27,385000,2376.0,2.0,single_family,2003.0,False,2023-10-20T14:30:29.000000Z,385000.0,2960731646,Indianapolis,39.75633,-85.955319,1019 Schmitt Rd,46239,Indiana,IN,0.0,3621895033,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
2.0,1.0,1.0,2.0,1.0,2614.0,2023-12-22,161500,936.0,2.0,condos,1986.0,False,2023-10-26T01:32:35.000000Z,169900.0,2960878772,Indianapolis,39.816283,-86.286387,7192 Bay View Dr,46214,Indiana,IN,10000.0,3421931060,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3.0,2.0,1.0,4.0,2.0,10890.0,2023-12-20,310000,3240.0,2.0,single_family,2003.0,False,2023-11-12T18:50:36.000000Z,310000.0,2961572132,Indianapolis,39.766487,-85.971933,10928 Spring Green Dr,46229,Indiana,IN,0.0,3006648843,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0
3.0,2.0,1.0,3.0,2.0,9583.0,2023-12-18,220000,1899.0,2.0,single_family,2001.0,False,2023-10-19T03:44:14.000000Z,220000.0,2960679513,Indianapolis,39.661575,-86.265719,7044 Gimbel Ct,46221,Indiana,IN,0.0,3186740622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,0.0,2.0,2.0,6970.0,2023-12-16,75000,1360.0,2.0,single_family,1954.0,False,2023-11-14T16:27:46.000000Z,89900.0,2961630179,Indianapolis,39.791472,-86.115265,2834 E 18th St,46218,Indiana,IN,5000.0,4833837899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,2.0,0.0,3.0,2.0,6970.0,2023-12-15,220000,1455.0,1.0,single_family,2007.0,False,2023-09-19T20:01:48.000000Z,224900.0,2959807962,Indianapolis,39.861372,-85.96598,5843 Long Lake Ln,46235,Indiana,IN,4000.0,4142687099,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4.0,3.0,1.0,4.0,2.0,10890.0,2023-12-15,330000,2548.0,2.0,single_family,1993.0,False,2023-10-30T18:48:03.000000Z,340000.0,2960992969,Indianapolis,39.860082,-86.220686,3616 Sommersworth Ln,46228,Indiana,IN,0.0,4011368399,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3.0,2.0,1.0,3.0,2.0,13068.0,2023-12-15,325000,2595.0,2.0,single_family,2003.0,False,2023-11-16T18:43:04.000000Z,339000.0,2961742770,Indianapolis,39.736368,-86.327823,10929 Emery Dr,46231,Indiana,IN,0.0,4947503211,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1.0,1.0,0.0,2.0,0.0,,2023-12-13,69000,1012.0,2.0,condos,1973.0,False,2023-10-29T17:23:44.000000Z,69000.0,2960975401,Indianapolis,39.806379,-85.988918,10060 Penrith Dr,46229,Indiana,IN,0.0,3563345865,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,2.0,1.0,3.0,2.0,11326.0,2023-12-11,281000,2246.0,2.0,single_family,2005.0,False,2023-10-24T19:41:56.000000Z,287000.0,2960835938,Indianapolis,39.658421,-86.215861,7339 Pipestone Dr,46217,Indiana,IN,4000.0,4017425811,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
2.0,2.0,0.0,2.0,1.0,7405.0,2023-12-09,85000,1110.0,1.0,single_family,1920.0,False,2023-11-13T04:26:27.000000Z,79000.0,2961576048,Indianapolis,39.750198,-86.252313,5341 W Morris St,46241,Indiana,IN,0.0,3964221907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,3.0,0.0,4704.0,2023-12-06,100000,1071.0,1.0,single_family,1925.0,False,2023-06-27T20:44:39.000000Z,110000.0,2957121029,Indianapolis,39.808644,-86.109341,2875 Adams St,46218,Indiana,IN,5000.0,3081593282,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,3.0,1.0,12197.0,2023-12-05,261000,1822.0,1.0,single_family,1950.0,False,2023-09-27T17:05:32.000000Z,280000.0,2960034516,Indianapolis,39.873511,-86.125892,6350 Maple Dr,46220,Indiana,IN,0.0,4356156048,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,3.0,0.0,3.0,2.0,,2023-11-21,323000,2119.0,2.0,condos,2022.0,False,2023-12-04T15:35:29.000000Z,324000.0,2962208822,Indianapolis,39.700359,-85.996483,4633 Bethel Cove Dr,46239,Indiana,IN,0.0,9542290423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,0.0,2.0,0.0,4792.0,2023-11-16,92500,825.0,1.0,single_family,1924.0,False,2023-06-27T21:26:48.000000Z,95000.0,2957122634,Indianapolis,39.808356,-86.109336,2861 Adams St,46218,Indiana,IN,4900.0,4910881123,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,2.0,0.0,6534.0,2023-11-14,160000,970.0,1.0,single_family,1920.0,False,2023-08-11T18:34:02.000000Z,160000.0,2958594035,Indianapolis,39.746846,-86.256974,1409 S Whitcomb Ave,46241,Indiana,IN,5000.0,3682689083,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
4.0,3.0,1.0,3.0,2.0,15682.0,2023-11-13,421000,2461.0,1.0,single_family,1993.0,False,2023-08-11T22:26:40.000000Z,434500.0,2958604837,Indianapolis,39.672308,-86.154231,6421 Forrest Commons Blvd,46227,Indiana,IN,5000.0,4635409350,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.0,2.0,1.0,4.0,2.0,13068.0,2023-11-06,360000,2953.0,2.0,single_family,2021.0,False,2023-11-06T20:35:35.000000Z,360000.0,2961401316,Indianapolis,39.701857,-86.026437,4540 Ozark Ln,46239,Indiana,IN,0.0,9274019067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,0.0,2.0,2.0,8960.0,2023-11-01,280000,1290.0,1.0,single_family,1948.0,False,2023-08-29T19:29:03.000000Z,283000.0,2959187570,Indianapolis,39.852632,-86.136494,5448 Haverford Ave,46220,Indiana,IN,15000.0,3312798710,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2.0,1.0,1.0,3.0,2.0,15246.0,2023-10-31,218829,1394.0,1.0,single_family,1959.0,False,2023-10-16T21:36:06.000000Z,218829.0,2960597802,Indianapolis,39.76944,-86.280659,6829 Daisy Ln,46214,Indiana,IN,0.0,4569472599,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2.0,1.0,1.0,3.0,0.0,2178.0,2023-10-17,143500,1483.0,2.0,single_family,1920.0,False,2023-08-08T00:27:23.000000Z,147500.0,2958458303,Indianapolis,39.812634,-86.182654,3151 Barnes Ave,46208,Indiana,IN,7400.0,4906767348,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,0.0,3.0,1.0,6534.0,2023-10-13,165900,1044.0,1.0,single_family,1962.0,False,2023-08-22T14:08:53Z,165900.0,2958931706,Indianapolis,39.818395,-86.262104,3508 Patton Dr,46224,Indiana,IN,0.0,4789737064,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
4.0,3.0,1.0,3.0,2.0,7492.0,2023-10-09,530000,2741.0,2.0,single_family,1996.0,False,2023-10-11T20:12:58Z,530000.0,2960455732,Indianapolis,39.843263,-86.10222,4821 Mallard View Ln,46226,Indiana,IN,0.0,3154120327,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,0.0,3.0,1.0,7841.0,2023-10-05,145000,957.0,1.0,single_family,1959.0,False,2023-08-15T20:39:02.000000Z,148500.0,2958681953,Lawrence,39.842862,-86.040133,7355 E 48th St,46226,Indiana,IN,0.0,3029367250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,3.0,2.0,7841.0,2023-09-29,236000,1560.0,2.0,single_family,1988.0,False,2023-05-24T17:29:56Z,244000.0,2956052015,Indianapolis,39.832449,-86.223994,3710 Brussels Ter,46228,Indiana,IN,5500.0,3945568117,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
,0.0,0.0,,0.0,,2023-09-27,162000,,,,,False,,,,Indianapolis,,,4030 N Edmondson Ave,46226,Indiana,IN,0.0,9350399869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,1.0,4.0,2.0,14375.0,2023-09-19,265000,1520.0,2.0,single_family,1989.0,False,2023-07-08T02:12:02Z,269900.0,2957495651,Indianapolis,39.834371,-86.222978,4339 Robertson Blvd,46228,Indiana,IN,0.0,3953654826,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.0,1.0,0.0,3.0,1.0,8712.0,2023-09-18,158000,1302.0,1.0,single_family,1981.0,False,2023-07-26T02:26:26Z,154900.0,2958037268,Indianapolis,39.653836,-86.106428,7801 Broadview Dr,46227,Indiana,IN,0.0,3409322576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,0.0,2.0,2.0,,2023-09-08,240000,1590.0,1.0,condos,2007.0,False,2023-08-07T16:08:02Z,244900.0,2958440951,Indianapolis,39.657737,-86.205306,2708 Big Bear Ln,46217,Indiana,IN,0.0,3159988046,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1.0,1.0,0.0,2.0,1.0,3485.0,2023-09-05,322000,1038.0,1.0,single_family,1940.0,False,2023-07-26T13:26:12Z,322000.0,2958043716,Indianapolis,39.863624,-86.13853,5947 Compton St,46220,Indiana,IN,0.0,3277444703,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2.0,2.0,0.0,3.0,2.0,7841.0,2023-09-01,235000,1478.0,1.0,single_family,2005.0,False,2023-09-01T16:36:03Z,235000.0,2959296544,Indianapolis,39.656578,-86.26074,7406 Graymont Dr,46221,Indiana,IN,0.0,3600029371,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,0.0,0.0,,0.0,,2023-08-31,294988,,,,,False,,,,Indianapolis,,,4736 Topaz Pointe Blvd,46235,Indiana,IN,0.0,9333826731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,,0.0,,2023-08-28,676860,,,other,,False,,,,Indianapolis,,,7428 Glen Park Way,46259,Indiana,IN,0.0,9654204496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,1.0,2.0,1.0,2178.0,2023-08-25,300000,1258.0,2.0,single_family,2020.0,False,2023-06-10T13:29:39Z,304900.0,2956603956,Indianapolis,39.770266,-86.134367,1425 Marlowe Ave,46201,Indiana,IN,5100.0,9381495658,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,2.0,0.0,4.0,1.0,9583.0,2023-08-24,330000,2160.0,2.0,single_family,1952.0,False,2023-06-28T17:59:31Z,325000.0,2957150762,Indianapolis,39.873411,-86.125143,6343 Maple Dr,46220,Indiana,IN,0.0,4078885635,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
,0.0,0.0,,0.0,,2023-08-23,349990,,,,,False,,,,Indianapolis,,,10715 Mangrove Dr,46239,Indiana,IN,0.0,9013856578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,0.0,4.0,2.0,14810.0,2023-08-22,140000,1852.0,1.0,single_family,1960.0,False,2023-07-25T18:24:15.000000Z,144900.0,2958022230,Indianapolis,39.787725,-86.010917,8903 E 15th St,46219,Indiana,IN,0.0,4849020881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,2.0,2.0,3.0,1.0,871.0,2023-08-18,210000,1824.0,,townhomes,1985.0,False,2023-08-10T22:36:04Z,195900.0,2958564519,Indianapolis,39.927518,-86.063685,6054 Southbay Dr,46250,Indiana,IN,0.0,4445938965,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
2.0,2.0,0.0,2.0,2.0,3049.0,2023-08-17,163000,1504.0,2.0,condos,1989.0,False,2023-08-14T18:39:18Z,169900.0,2956535985,Indianapolis,39.85156,-86.273211,6412 N Cotton Bay Dr,46254,Indiana,IN,0.0,3391199956,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1.0,1.0,0.0,2,0.0,,2023-09-29,880000,592,1,single_family,1929.0,False,,,,Honolulu,21.287097,-157.810583,1115 2nd Ave Apt C,96816,Hawaii,HI,0.0,9940859323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,2.0,1.0,2.0,3.0,1742.0,2024-01-08,200000,1083.0,2.0,townhomes,1984.0,False,2023-12-20T01:15:16.000000Z,200000,2962652799,Tallahassee,30.431519,-84.305309,1327 Airport Dr Apt E15,32304,Florida,FL,0.0,6931859217,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
4.0,3.0,1.0,3.0,2.0,23087.0,2024-01-08,875000,2518.0,1.0,single_family,2018.0,False,2023-11-16T13:05:01.000000Z,899900,2961728776,Tallahassee,30.514076,-84.288469,3637 Rhoden Hill Way,32312,Florida,FL,0.0,5467006462,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4.0,3.0,1.0,4,0.0,13939.0,2024-01-12,402000,4410.0,2.0,single_family,1989.0,False,2023-11-22T19:06:24.000000Z,399900,2961924269,Lansing,42.757694,-84.632041,2205 Cheltingham Blvd,48917,Michigan,MI,0.0,3158573865,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
